date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:56	67430/67430	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:28:54%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jblwave_5.png?v=1689299062&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblwave_540c8.png	(from https://jmvtechnologies.com.br/products/fones-de-ouvido-bluetooth-jbl-wave-buds-produto-original-e-com-garantia-de-fabrica)
11:28:57	52231/52231	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:28:56%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1.png?v=1690249948	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblc50hi_167db.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:28:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:28:57%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1.png?v=1690249948&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblc50hi_17e79.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:28:59	1472/1472	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:bb49e5c3a2d86df97b62561dd1a69dab%22	https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica.oembed	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica.oembed	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:29:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:28:59%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1.png?v=1690249948&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1a0ed.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:29:00	52231/52231	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:28:59%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1.png?v=1690249948&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblc50hi_17e79.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:29:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:01%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_1ffb5.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:02	52231/52231	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:00%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1.png?v=1690249948&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jblc50hi_1a0ed.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-c50hi-produto-original-e-com-garantia-de-fabrica)
11:29:03	42711/42711	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:02%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_1ffb5.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:03%20GMT	http://jmvtechnologies.com.br/cdn/shop/t/6/assets/component-product-variant-picker.css?v=101198305663325844211732971744	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/t/6/assets/component-product-variant-picker86b6.css	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:05	1331/1331	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b97a9d205c4ca89cfcfffcaf130d0fc1%22	https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110.oembed	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110.oembed	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:05%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_1faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:05	4069/4069	---MCZ	200	added ('OK')	text/css	date:Sun,%2029%20Jun%202025%2014:29:04%20GMT	https://jmvtechnologies.com.br/cdn/shop/t/6/assets/component-product-variant-picker.css?v=101198305663325844211732971744	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/t/6/assets/component-product-variant-picker86b6.css	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:06%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_2.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_2faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:06	42711/42711	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:05%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_1faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:07%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_3.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_3faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:08	48846/48846	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:06%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_2.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_2faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:09%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_19ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:10	60295/60295	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:08%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_3.png?v=1690248685&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_3faf3.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:12	42711/42711	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:10%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_1.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_19ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:10%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_2.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_29ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:12%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune110_3.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_39ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:13	48846/48846	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:12%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_2.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_29ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:13%20GMT	http://jmvtechnologies.com.br/cdn/shop/products/jbltune110_4.png?v=1690249312&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/jbltune110_4eae7.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:14	60295/60295	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:13%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune110_3.png?v=1690248685&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune110_39ab2.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:15%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_172bc.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:16	42471/42471	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:14%20GMT	https://jmvtechnologies.com.br/cdn/shop/products/jbltune110_4.png?v=1690249312&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/jbltune110_4eae7.png	(from https://jmvtechnologies.com.br/products/fone-de-ouvido-com-fio-jbl-tune-110)
11:29:17	168861/168861	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:16%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_172bc.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:19	1255/1255	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:4427e01dcf8bbb7ba3a1423b66b09ce9%22	https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica.oembed	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica.oembed	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:17%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_13b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:19%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_2.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_23b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:20	168861/168861	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:19%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_13b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:21%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_3.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_33b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:22	117544/117544	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:20%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_2.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_23b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:23%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_4.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_43b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:24	152098/152098	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:22%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_3.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_33b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:24%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_5.png?v=1689298792&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_52626.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:26	143382/143382	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:24%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_4.png?v=1689298793&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_43b9a.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:27%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_1dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:28	231655/231655	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:26%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_5.png?v=1689298792&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_52626.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:28%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_2.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_2dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:30	168861/168861	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:28%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_1.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_1dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:31%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_3.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_3dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:32	117544/117544	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:30%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_2.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_2dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:32%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_4.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_4dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:34	152098/152098	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:32%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_3.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_3dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:35%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/jbltune_5.png?v=1689298792&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_5b35d.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:36	143382/143382	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:34%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_4.png?v=1689298793&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_4dfc4.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:37%20GMT	http://jmvtechnologies.com.br/cdn/shop/products/jbltune_6.png?v=1692140287&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/jbltune_6b838.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:38	231655/231655	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:36%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/jbltune_5.png?v=1689298792&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/jbltune_5b35d.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:39%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH39011f15.webp	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:40	145516/145516	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Jun%202025%2014:29:38%20GMT	https://jmvtechnologies.com.br/cdn/shop/products/jbltune_6.png?v=1692140287&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/jbltune_6b838.png	(from https://jmvtechnologies.com.br/products/headphone-jbl-tune-520bt-bluetooth-produto-original-e-com-garantia-de-fabrica)
11:29:41	49416/49416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jun%202025%2014:29:40%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH39011f15.jpg	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:43	1151/1151	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:c1e0afb26ab17b881ac57646debd94f8%22	https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb.oembed	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb.oembed	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:41%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH39011b2e.webp	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:43%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH3901b848.webp	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:44	49416/49416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jun%202025%2014:29:43%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687&width=1946	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH39011b2e.jpg	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:44%20GMT	http://jmvtechnologies.com.br/cdn/shop/products/headsetH3902.webp?v=1692139927&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/headsetH3902029a.webp	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:45	49416/49416	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jun%202025%2014:29:44%20GMT	https://jmvtechnologies.com.br/cdn/shop/files/headsetH3901.webp?v=1692139687&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/headsetH3901b848.jpg	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:46	17374/17374	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jun%202025%2014:29:45%20GMT	https://jmvtechnologies.com.br/cdn/shop/products/headsetH3902.webp?v=1692139927&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/headsetH3902029a.jpg	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:45%20GMT	http://jmvtechnologies.com.br/cdn/shop/products/headsetH3903.webp?v=1692139990&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/headsetH390348f9.webp	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:48	30062/30062	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jun%202025%2014:29:46%20GMT	https://jmvtechnologies.com.br/cdn/shop/products/headsetH3903.webp?v=1692139990&width=1445	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/products/headsetH390348f9.jpg	(from https://jmvtechnologies.com.br/products/headset-logitech-h390-preto-estereo-usb)
11:29:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2029%20Jun%202025%2014:29:47%20GMT	http://jmvtechnologies.com.br/cdn/shop/files/KittecladomouseMK235-1.webp?v=1692140570	C:/GIT/JMV%20Tech/jmv-landing/jmvtechnologies.com.br/cdn/shop/files/KittecladomouseMK235-128e9.webp	(from https://jmvtechnologies.com.br/products/kit-teclado-e-mouse-logitech-mk235-preto-sem-fio)
